	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
477	поставщик	поставщик	поставщик	поставщик	поставщик	поставщик
478	тип	тип	тип	тип	тип	вид
479	распределение поступление	распределение поступление	распределение поступление	распределение поступление	распределение поступление	распределение поступление
480	триггер	триггер	триггер	триггер	триггер	триггер
481	тип	тип	тип	тип	тип	вид
482	номер	номер	номер	номер	номер	▁15
483	тип	тип	тип	тип	тип	вид
484	общий	общедоступный	общий	общедоступный	общий	общедоступный
485	приостановить	приостановить	приостановить	приостановить	приостановить	приостановка
486	контракт	контракт	контракт	контракт	контракт	договор
487	получить	получить	получить	получить	получить	получить
488	договор	контракт	договор	контракт	договор	договор
489	применить	применить	применить	применить	применить	▁4
490	вид процесс	вид процесс	вид процесс	вид процесс	вид процесс	вид процесс
491	содержание	контент	содержание	контент	содержание	контент
492	тип	тип	тип	тип	тип	вид
493	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
494	графика поставка	график поставка	графика поставка	график поставка	графика поставка	▁39
495	планировать	планирование	планировать	расписание	планировать	запланировать
496	загрузка	загрузка	загрузка	загрузка	загрузка	загрузка
497	изменить	изменение	изменить	изменить	изменить	изменение
498	▔	тип	▔	тип	▔	вид
499	поставщик	поставщик	поставщик	поставщик	поставщик	поставщик
500	вывод	вывод	вывод	вывод	вывод	вывод
501	тип	тип	тип	тип	тип	вид
502	деактивировать	деактивировать	деактивировать	деактивировать	деактивировать	деактивировать
503	числовой	числовой	числовой	числовой	числовой	числовой
504	вид документ	вид документ	вид документ	вид документ	вид документ	вид документ
505	получить	получить	получить	получить	получить	получить
506	категория	категория	категория	категория	категория	категория
507	обновить	обновление	обновить	обновить	обновить	обновить
508	сводка	сводка	сводка	сводка	сводка	резюме
509	дать выставление	дать выставление	дать выставление	дать выставление	дать выставление	▁7
510	простой контировка счёт	простой контировка счёт	простой контировка счёт	простой контировка счёт	простой контировка счёт	▁36
511	отменить	отменить	отменить	отменить	отменить	отменить
512	управление	управление	управление	управление	управление	▁10
513	подвид	подвид	подвид	подвид	подвид	подвид
