	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
481	socio	socio	socio	socio	socio	socio
482	trabajo	tarea	trabajo	tarea	trabajo	tarea
483	socio	socio	socio	socio	socio	socio
484	evaluación	evaluación	evaluación	evaluación	evaluación	evaluación
485	tipo	procedimiento	tipo	tipo	tipo	tipo
486	dunning	dunning	dunning	dunning	dunning	▁45
487	dunning	dunning	dunning	dunning	dunning	▁1
488	duración	tiempo	duración	duración	duración	tiempo
489	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
490	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
491	miembro	miembro	miembro	miembro	miembro	miembro
492	tipo de plantilla	tipo de plantilla	tipo de plantilla	tipo de plantilla	tipo de plantilla	▁91
493	▔	cambio	▔	cambio	▔	▁25
494	agregar	agregar	agregar	agregar	agregar	agregar
495	predeterminado	incumplidora	predeterminado	predeterminado	predeterminado	▁39
496	retroalimentación	retroalimentación	retroalimentación	retroalimentación	retroalimentación	▁51
497	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa
498	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
499	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción
500	elementos	elemento	elementos	elemento	elementos	artículo
501	lanzamiento	bloquear	lanzamiento	bloquear	lanzamiento	bloquear
502	generar	ejecutar	generar	ejecutar	generar	ejecutar
503	ubicación negocio	ubicación negocio	ubicación negocio	ubicación negocio	ubicación negocio	▁16
504	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar
505	programar	horario	programar	horario	programar	programar
506	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
507	guardar	guardar	guardar	guardar	guardar	guardar
508	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
509	agregar	agregar	agregar	agregar	agregar	agregar
510	fijación	fijación	fijación	fijación	fijación	fijación
511	lista desplegable	lista desplegable	lista desplegable	lista desplegable	lista desplegable	▁65
512	anexo	anexo	anexo	anexo	anexo	▁12
513	anexo	anexo	anexo	anexo	anexo	▁12
514	uso	uso	uso	usar	uso	usar
515	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	▁80
516	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
517	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
518	agenda	horario	agenda	horario	agenda	programar
519	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
520	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
521	socio	socio	socio	socio	socio	socio
522	agente	agente	agente	agente	agente	agente
523	tipo de documento	tipo de documento	tipo de documento	tipo de documento	tipo de documento	▁43
524	modalidad	procedimiento	modalidad	tipo	modalidad	tipo
525	socio comercial	socio comercial	socio comercial	socio comercial	socio comercial	▁18
526	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización
527	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar
528	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
529	socio	socio	socio	socio	socio	socio
530	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
531	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
532	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
533	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio
534	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
535	guardar	guardar	guardar	guardar	guardar	guardar
536	socios	socio	socios	socio	socios	socio
537	diseño	diseño	diseño	diseño	diseño	▁61
