	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
387	mindestbetragen transfer	mindestbetragen transfer	mindestbetragen transfer	mindestbetragen transfer	mindestbetragen transfer	▁138
388	einheit der	einheit der	einheit der	einheit der	einheit der	▁140
389	projektmanager	projektmanager	projektmanager	projektmanager	projektmanager	▁97
390	anfordern	fordern	anfordern	anfordern	anfordern	▁107
391	besetzen	besetzen	besetzen	besetzen	besetzen	▁119
392	verbindung	verbindung	verbindung	verbindung	verbindung	▁38
393	öffnen	öffnen	öffnen	öffnen	öffnen	▁83
394	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
395	space	space	space	space	space	space
396	fachanwender	fachanwender	fachanwender	fachanwender	fachanwender	▁26
397	lokation	standort	lokation	lokation	lokation	▁75
398	zahlungsdetails	zahlungsdetails	zahlungsdetails	zahlungsdetails	zahlungsdetails	zahlungsdetails
399	verbrauchsmodellen	verbrauchsmodellen	verbrauchsmodellen	verbrauchsmodell	verbrauchsmodellen	verbrauchsmodell
400	dokument	dokument	dokument	dokument	dokument	▁50
401	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
402	massentransfer	zuweissgen	massentransfer	übertragen	massentransfer	übertragen
403	scopen	umfang	scopen	funktionsumfang	scopen	umfang
404	termin	klauseltyp	termin	art	termin	art
405	eigenschaftsdatum	eigenschaftsdatum	eigenschaftsdatum	eigenschaftsdatum	eigenschaftsdatum	▁98
406	terminplan	terminplan	terminplan	terminplan	terminplan	terminplan
407	abfrage	abfrage	abfrage	abfrage	abfrage	abfrage
408	assoziation	assoziation	assoziation	assoziation	assoziation	assoziation
409	maßenbuchungen	batch	maßenbuchungen	batch	maßenbuchungen	batch
410	historie	releasehistoreinen	historie	historie	historie	▁62
411	berichtsvorgehen	berichtszeitraum	berichtsvorgehen	bericht	berichtsvorgehen	report
412	betriebswirtschaftlich name	betriebseinheiten	betriebswirtschaftlich name	betriebseinheiten	betriebswirtschaftlich name	▁25
413	requisition	erstellen	requisition	erstellen	requisition	erstellen
414	service	dienst	service	dienst	service	dienst
415	lagerkontrollen	lagerkontrollen	lagerkontrollen	lagerkontrollen	lagerkontrollen	▁20
416	szenario	szenario	szenario	szenario	szenario	szenario
417	element	element	element	element	element	artikel
418	anzeigen	anzeigen	anzeigen	anzeigen	anzeigen	▁49
419	dokumententyp	dokumentart	dokumententyp	dokumentart	dokumententyp	dokumentart
420	bericht	berichtszeitraum	bericht	bericht	bericht	report
421	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	paket	▔ertrat<sos>	▁85
422	anmeldung	anmeldung	anmeldung	anmeldung	anmeldung	▁10
423	ursprung	ursprung	ursprung	ursprung	ursprung	ursprung
424	prognose	prognose	prognose	prognose	prognose	▁58
425	objekt	vermögenswert	objekt	objekt	objekt	vermögenswert
426	indikator	hauptindikator	indikator	hauptindikator	indikator	indikator
427	referenzmerkmalen	referenzmerkmalen	referenzmerkmalen	referenzmerkmalen	referenzmerkmalen	▁102
428	dokument	dokument	dokument	dokument	dokument	▁50
429	arbeitselement	arbeitspaket	arbeitselement	arbeitselement	arbeitselement	▁145
430	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
431	positionsart	element	positionsart	element	positionsart	artikel
432	zeitfenster	zeitfenster	zeitfenster	zeitfenster	zeitfenster	▁137
433	quellcode	fenster	quellcode	fenster	quellcode	fenster
434	einrichtung	einrichtung	einrichtung	einrichtung	einrichtung	objekt
435	attributtyp	attributtyp	attributtyp	attributtyp	attributtyp	▁19
436	berechtigung	berechtigung	berechtigung	berechtigung	berechtigung	▁53
437	ebene	datenlayern	ebene	datenlayern	ebene	▁71
438	artikelwert	element	artikelwert	element	artikelwert	artikel
439	verbindung	konnektorinstanzen	verbindung	eintragung	verbindung	▁39
440	paket	▔ertrat<sos>	paket	paket	paket	▁85
441	meldung	nachricht	meldung	nachricht	meldung	meldung
442	systemnachricht	nachricht	systemnachricht	nachricht	systemnachricht	meldung
443	prozeß	prozeß	prozeß	prozeß	prozeß	▁94
444	bestellvollstreckunsonsolen	auftrag	bestellvollstreckunsonsolen	auftrag	bestellvollstreckunsonsolen	auftrag
445	kberwachungsliste	kberwachungsliste	kberwachungsliste	kberwachungsliste	kberwachungsliste	▁80
446	einschränkung	datenbeschränkung	einschränkung	einschränkung	einschränkung	einschränkung
447	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
448	hierarchietypen	klauseltyp	hierarchietypen	art	hierarchietypen	art
449	markieren	markieren	markieren	markieren	markieren	markieren
450	rohstoff	rohstoff	rohstoff	rohstoff	rohstoff	▁100
451	bewertung	bewertung	bewertung	bewertung	bewertung	bewertung
452	compliance	compliance	compliance	compliance	compliance	compliance
453	intrastatverarbeitungen	bearbeitung	intrastatverarbeitungen	bearbeitung	intrastatverarbeitungen	▁95
454	interaktion	interaktion	interaktion	interaktion	interaktion	▁66
455	produktion	release	produktion	release	produktion	release
456	lieferantenrechnen	lieferantenrechnen	lieferantenrechnen	lieferantenrechnen	lieferantenrechnen	▁143
457	interfirmengeschäft	interfirmen	interfirmengeschäft	intern	interfirmengeschäft	▁67
458	▔ertrat<sos>	erstellen	▔ertrat<sos>	erstellen	▔ertrat<sos>	erstellen
459	personenbezogen datum	personendaten	personenbezogen datum	personenbezogen datum	personenbezogen datum	personenbezogen datum
460	verknüpfung	verknüpfung	verknüpfung	verknüpfung	verknüpfung	▁105
461	tabelle anzeigen	tabelleansicht	tabelle anzeigen	tabelle anzeigen	tabelle anzeigen	▁130
462	importieren	importieren	importieren	importieren	importieren	importieren
463	hinweis	hinweis	hinweis	hinweis	hinweis	hinweis
464	anwenden	anwenden	anwenden	anwenden	anwenden	anwenden
465	agent	agent	agent	agent	agent	agent
466	sperre	sperre	sperre	sperre	sperre	▁129
467	allokationsschreiten	speicherweisingen	allokationsschreiten	allokationsschreiten	allokationsschreiten	▁14
468	anlage	anlage	anlage	anhang	anlage	▁18
469	bestellkarte	auftrag	bestellkarte	auftrag	bestellkarte	auftrag
470	abonnementartikeln	abonnementartikeln	abonnementartikeln	abonnementartikeln	abonnementartikeln	▁125
471	kontrakt	kontrakt	kontrakt	kontrakt	kontrakt	kontrakt
472	klassifizierung	klassifizierung	klassifizierung	klassifizierung	klassifizierung	klassifizierung
473	kunde	kunde	kunde	kunde	kunde	▁40
474	eigenschaft	eigenschaft	eigenschaft	eigenschaft	eigenschaft	▁31
475	terminieren	terminieren	terminieren	terminieren	terminieren	▁136
476	level	verpackunstufen	level	level	level	▁72
477	space	space	space	space	space	space
478	typ	klauseltyp	typ	art	typ	art
479	terminplan	terminplan	terminplan	terminplan	terminplan	terminplan
480	formatzuordnehen	mapping	formatzuordnehen	mapping	formatzuordnehen	▁78
481	betriebsführungen	betriebsführungen	betriebsführungen	betriebsführungen	betriebsführungen	▁84
482	lieferant	fenster	lieferant	fenster	lieferant	fenster
483	aufbewahrungsdauern	aufbewahrungszeitraumen	aufbewahrungsdauern	aufbewahrungsdauern	aufbewahrungsdauern	aufbewahrungszeitraumen
484	abbildung	mapping	abbildung	mapping	abbildung	▁78
485	wählen	anforderung	wählen	anforderung	wählen	anforderung
486	benachrichtigung	benachrichtigungsendatumen	benachrichtigung	benachrichtigung	benachrichtigung	benachrichtigung
487	aktualisieren	aktualisierung	aktualisieren	aktualisieren	aktualisieren	▁103
488	berechnungsschreiten	berechnungsschreiten	berechnungsschreiten	berechnungsschreiten	berechnungsschreiten	▁122
489	datenanbieter	datenanbieter	datenanbieter	datenprovider	datenanbieter	datenanbieter
490	wochenplan	terminplan	wochenplan	terminplan	wochenplan	terminplan
491	seitenbereich	seitenbereich	seitenbereich	seitenbereich	seitenbereich	seitenbereich
492	regeltyp	klauseltyp	regeltyp	art	regeltyp	art
493	intern	interfirmen	intern	intern	intern	▁67
494	bewertungsarten	bewertungsarten	bewertungsarten	bewertungsarten	bewertungsarten	▁54
495	auftrag	auftrag	auftrag	auftrag	auftrag	auftrag
496	fest	fest	fest	fest	fest	fest
497	abonnement	abonnement	abonnement	abonnement	abonnement	abonnement
498	wählen	auswählen	wählen	auswählen	wählen	auswählen
499	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
500	standardwerten	standardwerten	standardwerten	standardwerten	standardwerten	▁43
501	position	element	position	element	position	artikel
502	bericht	berichtszeitraum	bericht	bericht	bericht	report
503	losgrößenverfahren	prozedur	losgrößenverfahren	losgrößenverfahren	losgrößenverfahren	▁4
504	aufgabe	tasken	aufgabe	aufgabe	aufgabe	aufgabe
505	zuordnungsdatei	mapping	zuordnungsdatei	mapping	zuordnungsdatei	▁78
506	funktionsumfang	umfang	funktionsumfang	funktionsumfang	funktionsumfang	umfang
507	zuweissgen	einsatz	zuweissgen	einsatz	zuweissgen	einsatz
508	prozeß	prozeß	prozeß	prozeß	prozeß	▁94
509	funktionsumfang	umfang	funktionsumfang	funktionsumfang	funktionsumfang	umfang
510	verbrauchsmodellen	verbrauchsmodellen	verbrauchsmodellen	verbrauchsmodell	verbrauchsmodellen	verbrauchsmodell
511	anliegen	antrag	anliegen	anliegen	anliegen	antrag
512	ersatzverfahren	ersatzverfahren	ersatzverfahren	substitution	ersatzverfahren	▁126
513	konformitätsanfordern	konformitätsanfordern	konformitätsanfordern	konformitätsanfordern	konformitätsanfordern	▁37
514	finanzbericht	finanzbericht	finanzbericht	finanzbericht	finanzbericht	▁56
515	rechnungssummen	zusammenfassung	rechnungssummen	rechnungssummen	rechnungssummen	▁127
516	charset	charset	charset	charset	charset	▁116
517	substitution	ersatzverfahren	substitution	substitution	substitution	▁126
518	report	berichtszeitraum	report	bericht	report	report
519	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
520	substitution	ersatzverfahren	substitution	substitution	substitution	▁126
521	warnmeldung	berichtszeitraum	warnmeldung	bericht	warnmeldung	report
522	warnmeldung	warnmeldung	warnmeldung	warnmeldung	warnmeldung	▁13
523	anhang	anlage	anhang	anhang	anhang	▁18
524	debitor	kunde	debitor	kunde	debitor	▁40
525	aufgabe	tasken	aufgabe	aufgabe	aufgabe	aufgabe
526	abfrage	abfrage	abfrage	abfrage	abfrage	abfrage
527	auftrag	auftrag	auftrag	auftrag	auftrag	auftrag
528	mitglied team	mitglied team	mitglied team	mitglied team	mitglied team	▁132
529	objekt	einrichtung	objekt	einrichtung	objekt	objekt
530	protokoll	protokoll	protokoll	protokoll	protokoll	▁76
531	nachrichtenänderungsprotokoll	nachricht	nachrichtenänderungsprotokoll	nachricht	nachrichtenänderungsprotokoll	meldung
532	niveau	verpackunstufen	niveau	level	niveau	▁72
533	nachricht	nachricht	nachricht	nachricht	nachricht	meldung
534	mapping	mapping	mapping	mapping	mapping	▁78
535	abschließen	abschließen	abschließen	abschließen	abschließen	abschließen
536	tabelle	tabelle	tabelle	tabelle	tabelle	tabelle
537	einschränkung	abhängigkeit	einschränkung	abhängigkeit	einschränkung	einschränkung
538	anforderung	anforderung	anforderung	anforderung	anforderung	anforderung
539	item	element	item	element	item	artikel
540	administration	administration	administration	administration	administration	▁12
541	hbereinstimmungsprozen	prozentualen	hbereinstimmungsprozen	hbereinstimmungsprozen	hbereinstimmungsprozen	▁90
542	kollaborationsoption	kollaborationsoption	kollaborationsoption	kollaborationsoption	kollaborationsoption	▁34
