	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
494	agregar	añadir	agregar	añadir	agregar	agregar
495	predeterminado	predefinir	predeterminado	predeterminado	predeterminado	predefinir
496	retroalimentación	retroalimentación	retroalimentación	retroalimentación	retroalimentación	▁46
497	procesamiento masivo	procesamiento masivo	procesamiento masivo	procesamiento masivo	procesamiento masivo	▁58
498	plantilla	modelo	plantilla	modelo	plantilla	modelo
499	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción
500	items	elemento	items	elemento	items	elemento
501	bloquear	bloquear	bloquear	bloquear	bloquear	bloquear
502	ejecutar	ejecución	ejecutar	ejecutar	ejecutar	ejecutar
503	ubicación	localización comercial	ubicación	localización comercial	ubicación	ubicación
504	ejecutar	ejecución	ejecutar	ejecutar	ejecutar	ejecutar
505	programar	horario	programar	horario	programar	programar
506	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
507	guardar	guardar	guardar	guardar	guardar	guardar
508	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
509	añadir	añadir	añadir	añadir	añadir	agregar
510	fijación	fijación	fijación	fijación	fijación	fijación
511	picklist	picklist	picklist	picklist	picklist	▁62
512	anexo	anexo	anexo	anexo	anexo	▁12
513	anexo	anexo	anexo	anexo	anexo	▁12
514	uso	uso	uso	uso	uso	usar
515	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	▁81
516	modelo	modelo	modelo	modelo	modelo	modelo
517	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
518	horario	horario	horario	horario	horario	programar
519	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
520	gestión	pestaña	gestión	pestaña	gestión	pestaña
521	socio	socio	socio	socio	socio	socio
522	agente	agente	agente	agente	agente	agente
523	documento	documento	documento	documento	documento	▁40
524	contrato	procedimiento	contrato	tipo	contrato	tipo
525	socio de negocio	socio de negocio	socio de negocio	socio de negocio	socio de negocio	▁18
526	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización
527	▔	ejecución	▔	ejecutar	▔	ejecutar
528	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
529	comercial	socio	comercial	socio	comercial	socio
530	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
531	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
532	borrar	eliminar	borrar	eliminar	borrar	borrar
533	confirmación de servicio	confirmación servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio
534	plantilla	modelo	plantilla	modelo	plantilla	modelo
535	guardar	guardar	guardar	guardar	guardar	guardar
536	▔	socio	▔	socio	▔	socio
537	diseño	diseño	diseño	diseño	diseño	▁56
