	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
526	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización
527	corresponder	utiliza	corresponder	corresponder	corresponder	▁96
528	delete	eliminar	delete	delete	delete	borrar
529	▔	empresarial	▔	▁10	▔	socio
530	aprobación	aprobación	aprobación	aprobación	aprobación	▁10
531	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
532	borrar	eliminar	borrar	delete	borrar	borrar
533	servicio de confirmación	confirmación de servicio	servicio de confirmación	confirmación de servicio	servicio de confirmación	▁102
534	tema	templo	tema	templo	tema	▁115
535	salvar	ahorrar	salvar	salvar	salvar	▁98
536	▔	empresarial	▔	▁10	▔	socio
537	diseño	diseño	diseño	diseño	diseño	▁67
