	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
492	tipo de modelo	tipo de modelo	tipo de modelo	tipo de modelo	tipo de modelo	tipo de modelo
493	cambio	modificación	cambio	cambio	cambio	modificación
494	agregar	agregar	agregar	agregar	agregar	agregar
495	predeterminado	▁2	predeterminado	predeterminado	predeterminado	▁35
496	comentario	comentario	comentario	comentario	comentario	comentario
497	procesamiento masivo	massivo	procesamiento masivo	procesamiento masivo	procesamiento masivo	▁59
498	plantilla	modelo	plantilla	modelo	plantilla	modelo
499	▔	▁3	▔	▁1	▔	▁67
500	elemento	elemento	elemento	elemento	elemento	artículo
501	▔	bloquear	▔	bloquear	▔	bloquear
502	examinar	▁6	examinar	cálculo	examinar	▁79
503	ubicación	lugar negocio	ubicación	lugar negocio	ubicación	ubicación
504	run	▁6	run	cálculo	run	▁79
505	programar	programación	programar	programación	programar	programación
506	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
507	guardar	guardar	guardar	guardar	guardar	guardar
508	eliminar	borrar	eliminar	eliminar	eliminar	borrar
509	agregar	agregar	agregar	agregar	agregar	agregar
510	reparación	reparación	reparación	reparación	reparación	▁47
511	lista de selección	lista de selección	lista de selección	lista de selección	lista de selección	lista de selección
512	▔	▁0	▔	encargo	▔	▁12
513	encargo	▁0	encargo	encargo	encargo	▁12
514	▔	utilizar	▔	usar	▔	usar
515	mostrar de código	mostrar de código	mostrar de código	mostrar de código	mostrar de código	▁81
516	modelo	modelo	modelo	modelo	modelo	modelo
517	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
518	agenda	programación	agenda	programación	agenda	programación
519	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
520	▔	pestaña	▔	pestaña	▔	pestaña
521	socio	socio	socio	socio	socio	socio
522	agente	agente	agente	agente	agente	agente
523	documento	documento	documento	documento	documento	▁39
524	tipo	procedimiento	tipo	tipo	tipo	tipo
525	función de socio comercial	función de socio comercial	función de socio comercial	función de socio comercial	función de socio comercial	▁17
526	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización
527	cálculo	▁6	cálculo	cálculo	cálculo	▁79
528	borrar	borrar	borrar	eliminar	borrar	borrar
529	socio	socio	socio	socio	socio	socio
530	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
531	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
532	borrar	borrar	borrar	eliminar	borrar	borrar
533	confirmación de servicio	▁7	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio
534	plantilla	modelo	plantilla	modelo	plantilla	modelo
535	guardar	guardar	guardar	guardar	guardar	guardar
536	negocio	socio	negocio	socio	negocio	socio
537	diseño	diseño	diseño	diseño	diseño	▁57
