	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
481	socio	socio	socio	socio	socio	socio
482	trabajo	trabajo	trabajo	trabajo	trabajo	tarea
483	socio	socio	socio	socio	socio	socio
484	evaluación	cumplimiento	evaluación	cumplimiento	evaluación	evaluación
485	tipo	type	tipo	tipo	tipo	tipo
486	cobro	cobro	cobro	cobro	cobro	▁44
487	cobro	cobro	cobro	cobro	cobro	▁1
488	hora	tiempo	hora	hora	hora	hora
489	plantilla	plantilla	plantilla	plantilla	plantilla	plantilla
490	plantilla	plantilla	plantilla	plantilla	plantilla	plantilla
491	miembro	miembro	miembro	miembro	miembro	miembro
492	tipo de plantilla	tipo de plantilla	tipo de plantilla	tipo de plantilla	tipo de plantilla	▁93
493	cambio	cambio	cambio	cambio	cambio	▁26
494	agregar	agregar	agregar	agregar	agregar	agregar
495	predeterminado	▁1	predeterminado	predeterminado	predeterminado	▁38
496	comentario	comentario	comentario	comentario	comentario	comentario
497	procesamiento masivo	procesamiento masivo	procesamiento masivo	procesamiento masivo	procesamiento masivo	▁60
498	plantilla	plantilla	plantilla	plantilla	plantilla	plantilla
499	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción
500	elemento	elemento	elemento	elemento	elemento	elemento
501	bloqueo	bloquear	bloqueo	bloquear	bloqueo	bloquear
502	ejecución	ejecuta	ejecución	ejecución	ejecución	ejecutar
503	ubicación negocio	ubicación comercial	ubicación negocio	ubicación comercial	ubicación negocio	▁17
504	fase	ejecuta	fase	ejecución	fase	ejecutar
505	programar	programa	programar	horario	programar	programación
506	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
507	guardar	guardar	guardar	guardar	guardar	guardar
508	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
509	add	agregar	add	agregar	add	agregar
510	fijación	fijación	fijación	fijación	fijación	fijación
511	lista desplegable	lista desplegable	lista desplegable	lista desplegable	lista desplegable	▁64
512	anexo	anexo	anexo	anexo	anexo	▁12
513	anexo	anexo	anexo	anexo	anexo	▁12
514	uso	uso	uso	uso	uso	uso
515	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	▁83
516	plantilla	plantilla	plantilla	plantilla	plantilla	plantilla
517	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
518	programación	programa	programación	horario	programación	programación
519	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
520	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
521	socio	socio	socio	socio	socio	socio
522	agente	agente	agente	agente	agente	agente
523	tipo de documento	tipo de documento	tipo de documento	tipo de documento	tipo de documento	▁42
524	contrato	type	contrato	tipo	contrato	tipo
525	socio de negocio	socio de negocio	socio de negocio	socio de negocio	socio de negocio	▁19
526	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización
527	ejecutar	ejecuta	ejecutar	ejecución	ejecutar	ejecutar
528	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
529	socio	socio	socio	socio	socio	socio
530	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
531	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
532	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
533	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio
534	plantilla	plantilla	plantilla	plantilla	plantilla	plantilla
535	guardar	guardar	guardar	guardar	guardar	guardar
536	socios	socio	socios	socio	socios	socio
537	diseño	diseño	diseño	diseño	diseño	▁59
