	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
499	поставщик	поставщик	поставщик	поставщик	поставщик	поставщик
500	извлечение	выход	извлечение	выход	извлечение	▁78
501	тип	тип	тип	тип	тип	тип
502	деактивироваться	деактивироваться	деактивироваться	деактивироваться	деактивироваться	▁43
503	номерный	номерный	номерный	номерный	номерный	▁74
504	тип документ	тип документ	тип документ	тип документ	тип документ	▁45
505	получить	получить	получить	получить	получить	получить
506	категория	категория	категория	категория	категория	категория
507	обновить	обновление	обновить	обновление	обновить	обновление
508	резюме	резюме	резюме	резюме	резюме	резюме
509	дать сбор	дать сбор	дать сбор	дать сбор	дать сбор	▁21
510	единый аккаунт	единый аккаунт	единый аккаунт	единый аккаунт	единый аккаунт	▁113
511	отменить	отменить	отменить	отменить	отменить	отменить
512	управление	управление	управление	управление	управление	▁36
513	подтип	подтип	подтип	подтип	подтип	▁118
