	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
473	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
474	использовать	использовать	использовать	использовать	использовать	использование
475	вид	вид	вид	тип	вид	вид
476	транспорт	транспорт	транспорт	транспорт	транспорт	транспорт
477	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
478	тип	вид	тип	тип	тип	вид
479	распределение поступление	распределение поступление	распределение поступление	распределение поступление	распределение поступление	распределение поступление
480	триггер	триггер	триггер	триггер	триггер	триггер
481	тип	вид	тип	тип	тип	вид
482	номер	номер	номер	номер	номер	▁8
483	вид	вид	вид	тип	вид	вид
484	общий	общедоступный	общий	общедоступный	общий	общедоступный
485	приостановка	приостановить	приостановка	приостановить	приостановка	приостановка
486	контракт	контракт	контракт	контракт	контракт	договор
487	получить	получить	получить	получить	получить	получить
488	договор	контракт	договор	контракт	договор	договор
489	применить	применить	применить	применить	применить	▁2
490	вид процесс	вид процесс	вид процесс	вид процесс	вид процесс	вид процесс
491	контент	контент	контент	контент	контент	контент
492	тип	вид	тип	тип	тип	вид
493	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
494	прогнозный график поставка	график поставка	прогнозный график поставка	график поставка	прогнозный график поставка	▁19
495	запланировать	планирование	запланировать	планирование	запланировать	запланировать
496	загрузка	загрузка	загрузка	загрузка	загрузка	загрузка
497	изменение	изменить	изменение	изменить	изменение	изменение
498	▔	вид	▔	тип	▔	вид
499	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
500	вывод	вывод	вывод	вывод	вывод	вывод
501	тип	вид	тип	тип	тип	вид
502	деактивировать	деактивировать	деактивировать	деактивировать	деактивировать	деактивировать
503	числовой	числовой	числовой	числовой	числовой	числовой
504	вид документ	вид документ	вид документ	вид документ	вид документ	вид документ
505	получить	получить	получить	получить	получить	получить
506	▔	категория	▔	категория	▔	категория
507	обновить	обновить	обновить	обновить	обновить	обновить
508	сводка	сводка	сводка	сводка	сводка	резюме
509	биллинговый дать	биллинговый дать	биллинговый дать	биллинговый дать	биллинговый дать	биллинговый дать
510	простой контировка	простой контировка	простой контировка	простой контировка	простой контировка	простой контировка
511	отменить	отменить	отменить	отменить	отменить	отменить
512	мероприятие	мероприятие	мероприятие	мероприятие	мероприятие	мероприятие
513	подвид	подвид	подвид	подвид	подвид	подвид
