	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
401	löschen	schaffen	löschen	schaffen	löschen	▁49
402	massenübertragung	selektionskriterienen	massenübertragung	massenübertragung	massenübertragung	▁177
403	builder	löschen	builder	builder	builder	▁140
404	zeit	klauselart	zeit	art	zeit	▁181
405	information	information	information	information	information	▁121
406	▔ertrat<sos>	zeitplan	▔ertrat<sos>	zeitplan	▔ertrat<sos>	zeitplan
407	frage	query	frage	frage	frage	▁122
408	gesellschaft	gesellschaft	gesellschaft	gesellschaft	gesellschaft	▁19
409	buchung	batch	buchung	batch	buchung	batch
410	geschichte	freigabe	geschichte	freigabe	geschichte	▁78
411	berichterstattungsaufgen	berichtszeiten	berichterstattungsaufgen	bericht	berichterstattungsaufgen	report
412	unternehmensnamen	geschäftsnummern	unternehmensnamen	geschäftsnummern	unternehmensnamen	▁27
413	▔ertrat<sos>	schaffen	▔ertrat<sos>	schaffen	▔ertrat<sos>	▁49
414	hund	dienstleistung	hund	dienstleistung	hund	▁146
415	wählen	wählen	wählen	wählen	wählen	▁22
416	scenario	scenario	scenario	scenario	scenario	▁139
417	tagesordnungspunkt	element	tagesordnungspunkt	punkt	tagesordnungspunkt	element
418	display	display	display	display	display	▁60
419	dokument	plan	dokument	dokument	dokument	▁63
420	bericht	berichtszeiten	bericht	bericht	bericht	report
421	paket	paket	paket	paket	paket	paket
422	zugriff	zugriff	zugriff	zugriff	zugriff	zugriff
423	ursprung	ursprung	ursprung	ursprung	ursprung	ursprung
424	prognose	prognose	prognose	prognose	prognose	▁73
425	besitz	vermögenswert	besitz	besitz	besitz	vermögenswert
426	indikator	hauptindikator	indikator	hauptindikator	indikator	indikator
427	merkmal	merkmal	merkmal	merkmal	merkmal	▁126
428	tab	dokument	tab	dokument	tab	beleg
429	arbeitspaket	arbeitsprogramm	arbeitspaket	arbeitspaket	arbeitspaket	▁186
430	schaffen	schaffen	schaffen	schaffen	schaffen	▁49
431	punkt	element	punkt	punkt	punkt	element
432	zeitlich rahmen	zeitlich rahmen	zeitlich rahmen	zeitlich rahmen	zeitlich rahmen	▁175
433	panel	themenkomplex	panel	element	panel	▁107
434	anlage	anlage	anlage	anlage	anlage	▁67
435	attribut	attribut	attribut	attribut	attribut	▁21
436	recht	recht	recht	recht	recht	▁64
437	punkt	objekt	punkt	objekt	punkt	▁92
438	punkt	element	punkt	punkt	punkt	element
439	verbindung	anschluss	verbindung	anschluss	verbindung	▁44
440	paket	paket	paket	paket	paket	paket
441	x	botschaft	x	botschaft	x	message
442	systeminformation	botschaft	systeminformation	botschaft	systeminformation	message
443	information	information	information	information	information	verfahren
444	fulfillment	ordnung	fulfillment	ordnung	fulfillment	▁104
445	liste	liste	liste	liste	liste	▁98
446	beschränkung	datenbeschränkung	beschränkung	beschränkung	beschränkung	beschränkung
447	art	schaffen	art	schaffen	art	▁49
448	art	klauselart	art	art	art	▁181
449	aktivieren	aktivieren	aktivieren	aktivieren	aktivieren	▁71
450	rohstoff	rohstoff	rohstoff	rohstoff	rohstoff	▁124
451	bewertung	bewertung	bewertung	bewertung	bewertung	bewertung
452	bewertung	bewertung	bewertung	bewertung	bewertung	▁41
453	processing	zugriff	processing	processing	processing	▁117
454	kontakt	kontakt	kontakt	kontakt	kontakt	kontakt
455	fertigung	freigabe	fertigung	veröffentlichung	fertigung	▁129
456	seele	seele	seele	seele	seele	▁184
457	intercorporation	kundenkondaroren	intercorporation	interaktion	intercorporation	▁85
458	erstellung	schaffen	erstellung	schaffen	erstellung	▁49
459	persönlich datum	datum	persönlich datum	datum	persönlich datum	▁113
460	relation	relation	relation	relation	relation	relation
461	sehen	tabelle	sehen	sehen	sehen	▁167
462	importieren	importieren	importieren	importieren	importieren	importieren
463	hinweis	hinweis	hinweis	hinweis	hinweis	hinweis
464	wählen	speicher	wählen	speicher	wählen	▁14
465	agent	agent	agent	agent	agent	agent
466	aussetzungen	aussetzungen	aussetzungen	aussetzungen	aussetzungen	▁166
467	schritt	speicher	schritt	schritt	schritt	▁12
468	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	notiz	▔ertrat<sos>	▁20
469	auftragskarte	ordnung	auftragskarte	ordnung	auftragskarte	▁104
470	abonnement	abonnement	abonnement	abonnement	abonnement	▁162
471	bestellanfordern	vertrag	bestellanfordern	bestellanfordern	bestellanfordern	▁47
472	klassifikation	klassifikation	klassifikation	klassifikation	klassifikation	klassifikation
473	customer	debitor	customer	customer	customer	customer
474	charakteristik	charakteristik	charakteristik	charakteristik	charakteristik	▁33
475	schließen	schließen	schließen	schließen	schließen	▁174
476	niveau	qerpackngsniveausen	niveau	ebene	niveau	▁93
477	raum	raum	raum	raum	raum	space
478	art	klauselart	art	art	art	▁181
479	terminplan	zeitplan	terminplan	zeitplan	terminplan	zeitplan
480	formatzuordnehen	mapping	formatzuordnehen	mapping	formatzuordnehen	▁96
481	leitfaden	leitfaden	leitfaden	leitfaden	leitfaden	▁103
482	element	themenkomplex	element	element	element	▁107
483	jahr	zeitraum	jahr	jahr	jahr	▁134
484	buchungskreisen	mapping	buchungskreisen	mapping	buchungskreisen	▁96
485	anforderung	benutzerlizen	anforderung	anforderung	anforderung	anforderung
486	notifikation	sendedatum	notifikation	notifikation	notifikation	▁99
487	erfrischen	bestellanfordern	erfrischen	bestellanfordern	erfrischen	▁127
488	berechnung	berechnung	berechnung	berechnung	berechnung	▁157
489	vorratsdaten	anbieter	vorratsdaten	datenanbieter	vorratsdaten	▁51
490	ausscheidung	zeitplan	ausscheidung	zeitplan	ausscheidung	zeitplan
491	seitenzahl	seite	seitenzahl	▔ertrat<sos>	seitenzahl	▁149
492	regel	klauselart	regel	art	regel	▁181
493	interaktion	kundenkondaroren	interaktion	interaktion	interaktion	▁85
494	bewertungsarten	bewertungsarten	bewertungsarten	bewertungsarten	bewertungsarten	▁65
495	ordnung	ordnung	ordnung	ordnung	ordnung	▁104
496	festsetzen	festsetzen	festsetzen	festsetzen	festsetzen	▁70
497	unterschrift	unterschrift	unterschrift	unterschrift	unterschrift	▁161
498	gegenstand	charakteristischen	gegenstand	charakteristischen	gegenstand	▁144
499	kreativitätsdialog	schaffen	kreativitätsdialog	schaffen	kreativitätsdialog	▁49
500	wert	wert	wert	wert	wert	▁54
501	thema	element	thema	punkt	thema	element
502	bericht	berichtszeiten	bericht	bericht	bericht	report
503	überlappungen	verfahren	überlappungen	verfahren	überlappungen	verfahren
504	tier	aufgabe	tier	aufgabe	tier	▁168
505	kartenblätter	mapping	kartenblätter	mapping	kartenblätter	▁96
506	scopen	löschen	scopen	builder	scopen	▁140
507	aufgabe	auftrag	aufgabe	abänderung	aufgabe	▁18
508	verfahren	information	verfahren	information	verfahren	verfahren
509	komplen	löschen	komplen	builder	komplen	▁140
510	konsummodell	konsummodell	konsummodell	konsummodell	konsummodell	▁46
511	antrag	request	antrag	antrag	antrag	▁131
512	qubstitutilen	qubstitutilen	qubstitutilen	substitution	qubstitutilen	▁163
513	vergütung	einhaltung vorschrift	vergütung	compliance requirement	vergütung	▁42
514	bericht finanziell	bericht finanziell	bericht finanziell	bericht finanziell	bericht finanziell	▁69
515	rechnsummarys	zusammenfassung	rechnsummarys	rechnsummarys	rechnsummarys	▁164
516	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▁147
517	substitution	qubstitutilen	substitution	substitution	substitution	▁163
518	bericht	berichtszeiten	bericht	bericht	bericht	report
519	benutzerdenitionen	schaffen	benutzerdenitionen	schaffen	benutzerdenitionen	▁49
520	substitution	qubstitutilen	substitution	substitution	substitution	▁163
521	wählen	berichtszeiten	wählen	bericht	wählen	report
522	wählen	wählen	wählen	wählen	wählen	▁11
523	notiz	▔ertrat<sos>	notiz	notiz	notiz	▁20
524	▔ertrat<sos>	debitor	▔ertrat<sos>	customer	▔ertrat<sos>	customer
525	tfragen	aufgabe	tfragen	aufgabe	tfragen	▁168
526	sagen	query	sagen	frage	sagen	▁122
527	bestellauftragen	ordnung	bestellauftragen	ordnung	bestellauftragen	▁104
528	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▁170
529	information	anlage	information	anlage	information	▁67
530	log	log	log	log	log	log
531	message	botschaft	message	botschaft	message	message
532	ebene	qerpackngsniveausen	ebene	ebene	ebene	▁93
533	nachricht	botschaft	nachricht	botschaft	nachricht	message
534	mapping	mapping	mapping	mapping	mapping	▁96
535	vollenden	vollenden	vollenden	vollenden	vollenden	▁40
536	kolonne	beschreibung	kolonne	beschreibung	kolonne	▁5
537	constraint	begrenzung	constraint	begrenzung	constraint	▁45
538	anforderung	benutzerlizen	anforderung	anforderung	anforderung	anforderung
539	position	element	position	punkt	position	element
540	verwaltung	verwaltung	verwaltung	verwaltung	verwaltung	verwaltung
541	▔ertrat<sos>	prozentsatz	▔ertrat<sos>	prozentsatz	▔ertrat<sos>	▁111
542	zusammenarbeit	zusammenarbeit	zusammenarbeit	zusammenarbeit	zusammenarbeit	▁37
