	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
482	job	trabajo	job	tarea	job	job
483	socio	socio	socio	socio	socio	socio
484	evaluación	conformidad	evaluación	conformidad	evaluación	evaluación
485	tipo	procedimiento	tipo	tipo	tipo	clase
486	cobranza	cobranza	cobranza	cobranza	cobranza	▁36
487	cobranza	cobranza	cobranza	cobranza	cobranza	▁0
488	duración	tiempo	duración	duración	duración	tiempo
489	modelo	modelo	modelo	modelo	modelo	modelo
490	modelo	modelo	modelo	modelo	modelo	modelo
491	miembro	miembro	miembro	miembro	miembro	miembro
492	tipo de plantilla	tipo de plantilla	tipo de plantilla	tipo de plantilla	tipo de plantilla	▁71
493	cambio	cambio	cambio	cambio	cambio	▁17
494	añadir	agregar	añadir	añadir	añadir	agregar
495	predeterminado	predefinible	predeterminado	predeterminado	predeterminado	▁29
496	retroalimentación	retroalimentación	retroalimentación	retroalimentación	retroalimentación	▁41
497	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa
498	modelo	modelo	modelo	modelo	modelo	modelo
499	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción
500	elemento	posición	elemento	elemento	elemento	elemento
501	liberación	bloquear	liberación	bloquear	liberación	bloquear
502	ejecutar	ejecuta	ejecutar	ejecutar	ejecutar	ejecutar
503	empresarial	localización comercial	empresarial	empresarial	empresarial	▁11
504	ejecutar	ejecuta	ejecutar	ejecutar	ejecutar	ejecutar
505	programar	programación	programar	programación	programar	programación
506	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
507	guardar	guardar	guardar	guardar	guardar	guardar
508	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
509	añadir	agregar	añadir	añadir	añadir	agregar
510	reparación	reparación	reparación	reparación	reparación	▁43
511	lista desplegable	lista desplegable	lista desplegable	lista desplegable	lista desplegable	▁50
512	anexo	anexo	anexo	anexo	anexo	▁8
513	anexo	anexo	anexo	anexo	anexo	▁8
514	uso	▁1	uso	usar	uso	usar
515	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	▁63
516	modelo	modelo	modelo	modelo	modelo	modelo
517	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
518	programación	programación	programación	programación	programación	programación
519	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
520	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
521	socio	socio	socio	socio	socio	socio
522	agente	agente	agente	agente	agente	agente
523	documento	documento	documento	documento	documento	▁34
524	▔	procedimiento	▔	tipo	▔	clase
525	socio comercial	socio comercial	socio comercial	socio comercial	socio comercial	▁12
526	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización
527	cálculo	ejecuta	cálculo	ejecutar	cálculo	ejecutar
528	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
529	socio	socio	socio	socio	socio	socio
530	autorización	autorización	autorización	autorización	autorización	autorización
531	autorización	autorización	autorización	autorización	autorización	autorización
532	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
533	confirmación de servicio	notificación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio
534	plantilla	modelo	plantilla	modelo	plantilla	modelo
535	guardar	guardar	guardar	guardar	guardar	guardar
536	comercial	socio	comercial	socio	comercial	socio
537	diseño	diseño	diseño	diseño	diseño	▁48
