	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
484	evaluación	cumplimiento	evaluación	cumplimiento	evaluación	evaluación
485	tipo	tipo	tipo	tipo	tipo	tipo
486	dunning	dunning	dunning	dunning	dunning	▁40
487	dunning	dunning	dunning	dunning	dunning	▁0
488	duración	tiempo	duración	duración	duración	tiempo
489	plantilla	plantilla	plantilla	plantilla	plantilla	plantilla
490	plantilla	plantilla	plantilla	plantilla	plantilla	plantilla
491	usuario	usuario	usuario	usuario	usuario	▁60
492	plantilla	plantilla	plantilla	plantilla	plantilla	▁95
493	modificación	cambio	modificación	cambio	modificación	modificación
494	agregar	agregar	agregar	agregar	agregar	agregar
495	predeterminado	incumplidora	predeterminado	predeterminado	predeterminado	▁34
496	retroalimentación	retroalimentación	retroalimentación	retroalimentación	retroalimentación	▁47
497	procesamiento masivo	procesamiento volumen	procesamiento masivo	masivo	procesamiento masivo	▁59
498	modelo	plantilla	modelo	plantilla	modelo	plantilla
499	pedir de producción	pedir de producción	pedir de producción	pedir de producción	pedir de producción	▁68
500	elemento	elemento	elemento	elemento	elemento	artículo
501	lanzamiento	bloquear	lanzamiento	bloquear	lanzamiento	bloquear
502	uso	ejecutar	uso	ejecutar	uso	ejecutar
503	ubicación comercial	ubicación negocio	ubicación comercial	ubicación comercial	ubicación comercial	▁13
504	run	ejecutar	run	ejecutar	run	ejecutar
505	programar	plan	programar	calendario	programar	programación
506	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
507	guardar	guardar	guardar	guardar	guardar	guardar
508	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
509	agregar	agregar	agregar	agregar	agregar	agregar
510	resolución	resolución	resolución	resolución	resolución	▁49
511	picklist	picklist	picklist	picklist	picklist	▁63
512	anexo	anexo	anexo	adjunto	anexo	adjunto
513	adjunto	anexo	adjunto	adjunto	adjunto	adjunto
514	utilización	usar	utilización	utilizar	utilización	utilizar
515	código	código	código	código	código	▁82
516	plantilla	plantilla	plantilla	plantilla	plantilla	plantilla
517	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
518	programación	plan	programación	calendario	programación	programación
519	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
520	solapa	pestaña	solapa	pestaña	solapa	pestaña
521	socio	socio	socio	socio	socio	socio
522	agente	agente	agente	agente	agente	agente
523	tipo de documento	tipo de documento	tipo de documento	tipo de documento	tipo de documento	▁38
524	tipo	tipo	tipo	tipo	tipo	tipo
525	socio comercial	socio comercial	socio comercial	socio comercial	socio comercial	▁15
526	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización
527	realizar	ejecutar	realizar	ejecutar	realizar	ejecutar
528	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
529	socio	socio	socio	socio	socio	socio
530	aprobación	autorización	aprobación	aprobación	aprobación	autorización
531	aprobación	autorización	aprobación	aprobación	aprobación	autorización
532	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
533	confirmación de servicio	confirmación servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio
534	plantilla	plantilla	plantilla	plantilla	plantilla	plantilla
535	guardar	guardar	guardar	guardar	guardar	guardar
536	socios	socio	socios	socio	socios	socio
537	diseño	diseño	diseño	diseño	diseño	▁57
