	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
501	тип	тип	тип	тип	тип	тип
502	деактивироваться	деактивироваться	деактивироваться	деактивироваться	деактивироваться	▁42
503	номерный	номерный	номерный	номерный	номерный	▁73
504	тип документ	тип документ	тип документ	тип документ	тип документ	▁44
505	получить	получить	получить	получить	получить	получить
506	категория	категория	категория	категория	категория	категория
507	обновить	обновление	обновить	обновление	обновить	обновление
508	резюме	резюме	резюме	резюме	резюме	резюме
509	дать сбор	дать сбор	дать сбор	дать сбор	дать сбор	▁20
510	единый аккаунт	единый аккаунт	единый аккаунт	единый аккаунт	единый аккаунт	▁112
511	отменить	отменить	отменить	отменить	отменить	отменить
512	управление	управление	управление	управление	управление	▁35
513	подтип	подтип	подтип	подтип	подтип	▁117
