	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
483	socio	socio	socio	socio	socio	socio
484	evaluación	evaluación	evaluación	evaluación	evaluación	evaluación
485	tipo	procedimiento	tipo	tipo	tipo	tipo
486	mora	mora	mora	mora	mora	▁38
487	mora	mora	mora	mora	mora	▁0
488	duración	tiempo	duración	tiempo	duración	tiempo
489	modelo	modelo	modelo	modelo	modelo	modelo
490	modelo	modelo	modelo	modelo	modelo	modelo
491	miembro	miembro	miembro	miembro	miembro	miembro
492	tipo de plantilla	tipo de plantilla	tipo de plantilla	tipo de plantilla	tipo de plantilla	▁77
493	cambio	cambio	cambio	cambio	cambio	▁18
494	añadir	agregar	añadir	añadir	añadir	agregar
495	defecto	▁1	defecto	predeterminado	defecto	predefinir
496	comentario	comentario	comentario	comentario	comentario	comentario
497	procesamiento masivo	procesamiento masivo	procesamiento masivo	procesamiento masivo	procesamiento masivo	procesamiento en masa
498	modelo	modelo	modelo	modelo	modelo	modelo
499	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción
500	elemento	posición	elemento	elemento	elemento	artículo
501	liberación	bloquear	liberación	bloquear	liberación	bloquear
502	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar
503	empresarial	localización comercial	empresarial	empresarial	empresarial	▁11
504	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar
505	programar	programación	programar	programación	programar	programación
506	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
507	guardar	guardar	guardar	guardar	guardar	guardar
508	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
509	añadir	agregar	añadir	añadir	añadir	agregar
510	reparación	reparación	reparación	reparación	reparación	▁44
511	lista desplegable	lista desplegable	lista desplegable	lista desplegable	lista desplegable	▁54
512	anexo	anexo	anexo	anexo	anexo	▁8
513	anexo	anexo	anexo	anexo	anexo	▁8
514	uso	▁4	uso	usar	uso	usar
515	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	▁67
516	modelo	modelo	modelo	modelo	modelo	modelo
517	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
518	programación	programación	programación	programación	programación	programación
519	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
520	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
521	socio	socio	socio	socio	socio	socio
522	agente	agente	agente	agente	agente	agente
523	tipo de documento	tipo de documento	tipo de documento	tipo de documento	tipo de documento	▁36
524	contrato	procedimiento	contrato	tipo	contrato	tipo
525	socio comercial	socio comercial	socio comercial	socio comercial	socio comercial	▁12
526	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización
527	▔	ejecutar	▔	ejecutar	▔	ejecutar
528	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
529	socio	socio	socio	socio	socio	socio
530	autorización	autorización	autorización	autorización	autorización	autorización
531	autorización	autorización	autorización	autorización	autorización	autorización
532	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
533	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio
534	modelo	modelo	modelo	modelo	modelo	modelo
535	guardar	guardar	guardar	guardar	guardar	guardar
536	▔	socio	▔	socio	▔	socio
537	diseño	diseño	diseño	diseño	diseño	▁50
