	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
473	редактировать	редактировать	редактировать	редактировать	редактировать	обработать
474	использовать	использование	использовать	использование	использовать	использование
475	вид	тип	вид	тип	вид	вид
476	транспорт	транспорт	транспорт	транспорт	транспорт	транспорт
477	поставщик	провайдер	поставщик	поставщик	поставщик	поставщик
478	тип	тип	тип	тип	тип	вид
479	распределение поступление	распределение поступление	распределение поступление	распределение поступление	распределение поступление	распределение поступление
480	триггер	триггер	триггер	триггер	триггер	триггер
481	тип	тип	тип	тип	тип	вид
482	добавочный номер	добавочный номер	добавочный номер	добавочный номер	добавочный номер	добавочный номер
483	тип	тип	тип	тип	тип	вид
484	общий	общедоступный	общий	общедоступный	общий	общедоступный
485	приостановка	приостановка	приостановка	приостановка	приостановка	приостановка
486	контракт	контракт	контракт	контракт	контракт	договор
487	получить	вызвать	получить	получить	получить	вызвать
488	договор	контракт	договор	контракт	договор	договор
489	применить	применять	применить	применить	применить	применять
490	вид процесс	вид процесс	вид процесс	вид процесс	вид процесс	вид процесс
491	контент	контент	контент	контент	контент	контент
492	тип	тип	тип	тип	тип	вид
493	редактировать	редактировать	редактировать	редактировать	редактировать	обработать
494	приостановить прогнозный график поставка	график поставка	приостановить прогнозный график поставка	график поставка	приостановить прогнозный график поставка	приостановить прогнозный график поставка
495	запланировать	расписание	запланировать	планирование	запланировать	запланировать
496	загрузка	загрузка	загрузка	загрузка	загрузка	загрузка
497	изменить	изменить	изменить	изменить	изменить	изменить
498	▔	тип	▔	тип	▔	вид
499	поставщик	провайдер	поставщик	поставщик	поставщик	поставщик
500	вывод	вывод	вывод	вывод	вывод	вывод
501	тип	тип	тип	тип	тип	вид
502	деактивировать	деактивировать	деактивировать	деактивировать	деактивировать	деактивировать
503	числовой	числовой	числовой	числовой	числовой	числовой
504	вид документ	вид документ	вид документ	вид документ	вид документ	вид документ
505	получить	вызвать	получить	получить	получить	вызвать
506	категория	категория	категория	категория	категория	категория
507	обновить	обновить	обновить	обновить	обновить	обновить
508	сводка	сводка	сводка	сводка	сводка	резюме
509	биллинговый дать	биллинговый дать	биллинговый дать	биллинговый дать	биллинговый дать	биллинговый дать
510	простой контировка	простой контировка	простой контировка	простой контировка	простой контировка	простой контировка
511	отменить	отменить	отменить	отменить	отменить	отменить
512	контроль	контроль	контроль	контроль	контроль	▁3
513	подвид	подвид	подвид	подвид	подвид	подвид
