	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
496	comentario	comentario	comentario	comentario	comentario	comentario
497	procesamiento masivo	massivo	procesamiento masivo	procesamiento masivo	procesamiento masivo	▁60
498	plantilla	modelo	plantilla	modelo	plantilla	modelo
499	▔	▁2	▔	▁1	▔	▁68
500	elemento	elemento	elemento	elemento	elemento	artículo
501	▔	bloquear	▔	bloquear	▔	bloquear
502	examinar	run	examinar	run	examinar	▁80
503	ubicación negocio	lugar negocio	ubicación negocio	lugar negocio	ubicación negocio	▁16
504	run	run	run	run	run	▁80
505	programar	programación	programar	programación	programar	programación
506	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
507	guardar	guardar	guardar	guardar	guardar	guardar
508	eliminar	borrar	eliminar	eliminar	eliminar	borrar
509	agregar	agregar	agregar	agregar	agregar	agregar
510	reparación	reparación	reparación	reparación	reparación	▁48
511	lista de selección	lista de selección	lista de selección	lista de selección	lista de selección	lista de selección
512	▔	▁0	▔	▁0	▔	▁12
513	▔	▁0	▔	▁0	▔	▁12
514	▔	utilizar	▔	▁2	▔	usar
515	mostrar de código	mostrar de código	mostrar de código	mostrar de código	mostrar de código	▁82
516	modelo	modelo	modelo	modelo	modelo	modelo
517	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
518	agenda	programación	agenda	programación	agenda	programación
519	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
520	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
521	socio	socio	socio	socio	socio	socio
522	agente	agente	agente	agente	agente	agente
523	documento	documento	documento	documento	documento	▁40
524	contrato	tipo	contrato	tipo	contrato	tipo
525	función de socio comercial	función de socio comercial	función de socio comercial	función de socio comercial	función de socio comercial	▁18
526	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización
527	cálculo	run	cálculo	run	cálculo	▁80
528	borrar	borrar	borrar	eliminar	borrar	borrar
529	socio	socio	socio	socio	socio	socio
530	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
531	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
532	borrar	borrar	borrar	eliminar	borrar	borrar
533	confirmación de servicio	▁4	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio
534	plantilla	modelo	plantilla	modelo	plantilla	modelo
535	guardar	guardar	guardar	guardar	guardar	guardar
536	negocio	socio	negocio	socio	negocio	socio
537	diseño	diseño	diseño	diseño	diseño	▁58
