	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
484	evaluación	▁0	evaluación	evaluación	evaluación	evaluación
485	tipo	tipo	tipo	tipo	tipo	clase
486	dunning	dunning	dunning	dunning	dunning	▁21
487	dunning	dunning	dunning	dunning	dunning	▁0
488	duración	tiempo	duración	duración	duración	tiempo
489	modelo	modelo	modelo	modelo	modelo	modelo
490	plantilla	modelo	plantilla	modelo	plantilla	modelo
491	miembro	miembro	miembro	miembro	miembro	miembro
492	tipo de modelo	tipo de modelo	tipo de modelo	tipo de modelo	tipo de modelo	tipo de modelo
493	cambio	modificación	cambio	cambio	cambio	modificación
494	agregar	añadir	agregar	añadir	agregar	agregar
495	predeterminado	predefinir	predeterminado	defecto	predeterminado	estándar
496	retroalimentación	retroalimentación	retroalimentación	retroalimentación	retroalimentación	▁22
497	procesamiento masivo	procesamiento de masa	procesamiento masivo	procesamiento masivo	procesamiento masivo	▁26
498	plantilla	modelo	plantilla	modelo	plantilla	modelo
499	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción
500	elemento	elemento	elemento	elemento	elemento	artículo
501	bloquear	bloquear	bloquear	bloquear	bloquear	bloquear
502	generar	ejecutar	generar	ejecutar	generar	ejecutar
503	ubicación negocio	ubicación	ubicación negocio	ubicación	ubicación negocio	ubicación
504	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar
505	programar	programa	programar	programación	programar	calendario
506	ficha	pestaña	ficha	pestaña	ficha	etiqueta
507	guardar	guardar	guardar	guardar	guardar	guardar
508	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
509	añadir	añadir	añadir	añadir	añadir	agregar
510	fijación	fijación	fijación	fijación	fijación	fijación
511	lista de selección	lista de selección	lista de selección	lista de selección	lista de selección	lista de selección
512	anexo	anexo	anexo	anexo	anexo	▁8
513	anexo	anexo	anexo	anexo	anexo	▁8
514	uso	utilizar	uso	utilizar	uso	usar
515	código de mostrar	código de mostrar	código de mostrar	código de mostrar	código de mostrar	código de mostrar
516	modelo	modelo	modelo	modelo	modelo	modelo
517	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
518	programación	programa	programación	programación	programación	calendario
519	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
520	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
521	socio	socio	socio	socio	socio	socio
522	subagente	subagente	subagente	subagente	subagente	▁5
523	tipo de documento	tipo de documento	tipo de documento	tipo de documento	tipo de documento	▁20
524	▔	tipo	▔	tipo	▔	clase
525	socio comercial	socio comercial	socio comercial	socio comercial	socio comercial	▁11
526	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización
527	cálculo	ejecutar	cálculo	ejecutar	cálculo	ejecutar
528	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
529	partner	socio	partner	socio	partner	socio
530	autorización	autorización	autorización	autorización	autorización	autorización
531	autorización	autorización	autorización	autorización	autorización	autorización
532	borrar	eliminar	borrar	eliminar	borrar	borrar
533	confirmación de servicio	notificación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio
534	plantilla	modelo	plantilla	modelo	plantilla	modelo
535	guardar	guardar	guardar	guardar	guardar	guardar
536	▔	socio	▔	socio	▔	socio
537	disposición	disposición	disposición	disposición	disposición	disposición
