	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
493	cambio	modifique	cambio	cambio	cambio	▁24
494	agregar	añadir	agregar	añadir	agregar	agregar
495	predeterminado	subordinado	predeterminado	predeterminado	predeterminado	▁38
496	retroalimentación	retroalimentación	retroalimentación	retroalimentación	retroalimentación	▁47
497	procesamiento masivo	procesamiento de masa	procesamiento masivo	procesamiento masivo	procesamiento masivo	▁60
498	plantilla	modelo	plantilla	modelo	plantilla	modelo
499	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción	orden de producción
500	elemento	elemento	elemento	elemento	elemento	elemento
501	liberación	bloquear	liberación	bloquear	liberación	bloquear
502	generar	realiza	generar	cálculo	generar	ejecutar
503	ubicación negocio	ubicación	ubicación negocio	ubicación	ubicación negocio	ubicación
504	ejecutar	realiza	ejecutar	cálculo	ejecutar	ejecutar
505	programar	horario	programar	horario	programar	programar
506	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
507	guardar	guardar	guardar	guardar	guardar	guardar
508	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
509	añadir	añadir	añadir	añadir	añadir	agregar
510	▔	▁1	▔	▁0	▔	▁49
511	lista de selección	lista de selección	lista de selección	lista de selección	lista de selección	lista de selección
512	anexo	anexo	anexo	anexo	anexo	▁13
513	anexo	anexo	anexo	anexo	anexo	▁13
514	uso	uso	uso	uso	uso	usar
515	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	código de ejemplo	▁80
516	modelo	modelo	modelo	modelo	modelo	modelo
517	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
518	▔	horario	▔	horario	▔	programar
519	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
520	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
521	socio	socio	socio	socio	socio	socio
522	agente	agente	agente	agente	agente	agente
523	tipo de documento	tipo de documento	tipo de documento	tipo de documento	tipo de documento	▁41
524	contrato	tipo	contrato	tipo	contrato	tipo
525	socio comercial	socio comercial	socio comercial	socio comercial	socio comercial	▁18
526	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización	grupo de autorización
527	cálculo	realiza	cálculo	cálculo	cálculo	ejecutar
528	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
529	partner	socio	partner	socio	partner	socio
530	aprobación	aprobación	aprobación	aprobación	aprobación	▁10
531	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
532	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
533	confirmación de servicio	confirmación servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio	confirmación de servicio
534	modelo	modelo	modelo	modelo	modelo	modelo
535	guardar	guardar	guardar	guardar	guardar	guardar
536	empresas	socio	empresas	socio	empresas	socio
537	diseño	diseño	diseño	diseño	diseño	▁59
